,timestamp,close,market_cap,volume,24h_price_change,volume_to_market_cap,ma_24h,ma_7d,ema_24h,ema_7d,date,symbol,log_return
0,2025-01-25 16:08:26,0.25521354800660245,21989652260.188797,651226228.965176,,0.029615121751797303,,,0.25521354800660245,0.25521354800660245,2025-01-25,TRX,
1,2025-01-25 17:03:52,0.2540842256131784,21877920060.129723,651129885.5143018,,0.02976196474457915,,,0.2551232022151285,0.2552001832445501,2025-01-25,TRX,
2,2025-01-25 18:03:40,0.25379888908189213,21868248224.24353,636141629.5374423,,0.029089738831124312,,,0.2550172571644696,0.25518359988167844,2025-01-25,TRX,
3,2025-01-25 19:02:29,0.25376460497859515,21840654084.78207,626916598.9195716,,0.02870411282033851,,,0.25491704498959966,0.2551668070425887,2025-01-25,TRX,
4,2025-01-25 20:03:16,0.25369760095766375,21843713442.938976,606859615.566815,,0.027781888695439905,,,0.2548194894670448,0.25514941998832924,2025-01-25,TRX,
5,2025-01-25 21:03:40,0.2534609354476817,21837790545.909695,580222279.7516019,,0.026569642131689,,,0.25471080514549577,0.25512943792275944,2025-01-25,TRX,
6,2025-01-25 22:03:46,0.25355798752765957,21842981129.223583,571340108.7912912,,0.026156691040075064,,,0.2546185797360689,0.2551108408766636,2025-01-25,TRX,
7,2025-01-25 23:03:34,0.2536325849140567,21859224840.757145,551818952.4254215,,0.025244214122201597,,,0.2545397001503079,0.25509334672325995,2025-01-25,TRX,
8,2025-01-26 00:02:56,0.2532954494366569,21815420706.16123,542035457.1789383,,0.02484643612790166,,,0.25444016009321585,0.25507206983229425,2025-01-26,TRX,-0.013376284291432816
9,2025-01-26 01:07:02,0.25266950912601394,21754487428.214718,527996171.1638552,,0.024270678539594772,,,0.2542985080158397,0.25504363716121403,2025-01-26,TRX,-0.013376284291432816
10,2025-01-26 02:02:01,0.25204562205344444,21711607389.90096,516169317.52046865,,0.023773887775833776,,,0.2541182771388481,0.25500815769248303,2025-01-26,TRX,-0.013376284291432816
11,2025-01-26 03:01:34,0.25183228710919614,21685825895.47005,516123156.1399564,,0.023800023048592737,,,0.25393539793647596,0.2549705734252252,2025-01-26,TRX,-0.013376284291432816
12,2025-01-26 04:03:43,0.25293442548273193,21779185999.8325,519242253.489918,,0.023841214887182258,,,0.2538553201401765,0.2549464769998703,2025-01-26,TRX,-0.013376284291432816
13,2025-01-26 05:08:32,0.2536695337634114,21850264314.935146,516498400.70021075,,0.023638084796400952,,,0.2538404572300353,0.2549313652455927,2025-01-26,TRX,-0.013376284291432816
14,2025-01-26 06:03:38,0.2535691699394976,21841922052.561703,507598056.9918137,,0.02323962404820874,,,0.2538187542467923,0.2549152445910827,2025-01-26,TRX,-0.013376284291432816
15,2025-01-26 07:03:44,0.25344722042041345,21826612520.685764,491579825.8296412,,0.022522039339075435,,,0.253789031540682,0.25489787152397425,2025-01-26,TRX,-0.013376284291432816
16,2025-01-26 08:06:36,0.25286584950100377,21799196598.757927,481534242.14739984,,0.022089540775775043,,,0.25371517697750773,0.25487382392606933,2025-01-26,TRX,-0.013376284291432816
17,2025-01-26 09:01:41,0.2521592043014544,21718420116.773056,489379286.79164296,,0.022532913727628702,,,0.25359069916342347,0.2548416982500384,2025-01-26,TRX,-0.013376284291432816
18,2025-01-26 10:03:44,0.25093788218141705,21605385595.875546,502990059.37490004,,0.023280772154833495,,,0.25337847380486295,0.25479549924330913,2025-01-26,TRX,-0.013376284291432816
