,timestamp,close,market_cap,volume,24h_price_change,volume_to_market_cap,ma_24h,ma_7d,ema_24h,ema_7d,date,symbol,log_return
0,2025-01-25 16:06:59,0.9999873746793418,52186146652.729095,7315030100.424664,,0.14017187643882348,,,0.9999873746793418,0.9999873746793418,2025-01-25,USDC,
1,2025-01-25 17:03:44,1.0000000919440863,52185267053.07991,6177926862.286462,,0.11838450220064263,,,0.9999883920605215,0.9999875251795164,2025-01-25,USDC,
2,2025-01-25 18:03:54,0.9999990494952106,52180816813.55446,6338844783.861841,,0.12147845072090298,,,0.9999892446552967,0.9999876615619507,2025-01-25,USDC,
3,2025-01-25 19:03:37,1.0001611632073202,52190328393.980415,5782239354.50341,,0.11079139626893646,,,1.0000029981394587,0.9999897148358605,2025-01-25,USDC,
4,2025-01-25 20:03:43,1.0000082658042106,52179740352.33678,8557985249.496412,,0.16400973235416183,,,1.0000034195526388,0.9999899343739476,2025-01-25,USDC,
5,2025-01-25 21:03:56,1.0000988815037566,52186388375.26882,4906181784.741265,,0.09401267145488668,,,1.0000110565087283,0.9999912236890932,2025-01-25,USDC,
6,2025-01-25 22:03:46,0.9999906580019643,52181910557.85944,5779236397.1803055,,0.11075172095840133,,,1.0000094246281872,0.9999912169945709,2025-01-25,USDC,
7,2025-01-25 23:03:09,0.9999022437319639,52178053867.112526,4853258169.279191,,0.09301339949626153,,,1.0000008501564894,0.999990164056552,2025-01-25,USDC,
8,2025-01-26 00:08:33,0.9999854705873051,52181294403.25124,6535036638.7193,,0.12523715084982875,,,0.9999996197909548,0.9999901085125372,2025-01-26,USDC,0.00011037760727675864
9,2025-01-26 01:06:40,1.0000319319668454,52185737492.13387,7226281022.74787,,0.13847233688777727,,,1.000002204765026,0.9999906034646593,2025-01-26,USDC,0.00011037760727675864
10,2025-01-26 02:03:39,0.9998990158091202,52176348852.98389,4391573346.525732,,0.08416789298346207,,,0.9999939496485537,0.999989519587079,2025-01-26,USDC,0.00011037760727675864
11,2025-01-26 03:03:39,0.999963985997041,52178037121.30809,7091513763.103952,,0.13590993748225863,,,0.9999915525564327,0.9999892174144159,2025-01-26,USDC,0.00011037760727675864
12,2025-01-26 04:03:40,0.9999924410545421,52178885086.08988,4185324348.6788454,,0.0802110727696363,,,0.9999916236362815,0.9999892555640033,2025-01-26,USDC,0.00011037760727675864
13,2025-01-26 05:08:30,0.999972407040541,52185542138.1265,7365432470.75015,,0.14113933033894843,,,0.9999900863086222,0.9999890561731931,2025-01-26,USDC,0.00011037760727675864
14,2025-01-26 06:03:36,0.9999631390571326,52182462983.9523,7353787495.265216,,0.14092449981762512,,,0.9999879305285031,0.9999887494617605,2025-01-26,USDC,0.00011037760727675864
15,2025-01-26 07:03:43,0.9999931502094461,52181868391.088585,6967767099.233916,,0.1335285093092574,,,0.9999883481029787,0.9999888015416148,2025-01-26,USDC,0.00011037760727675864
16,2025-01-26 08:03:49,0.9999011950883094,52179700944.24803,3629255473.884415,,0.0695530140688643,,,0.9999813758618051,0.9999877647788539,2025-01-26,USDC,0.00011037760727675864
17,2025-01-26 09:03:39,0.9999603146703818,52180852971.1311,7499505880.02692,,0.14372141222329193,,,0.9999796909664913,0.9999874399254993,2025-01-26,USDC,0.00011037760727675864
18,2025-01-26 10:03:53,0.9999505617344756,52181698324.86063,7039029008.990549,,0.13489459398520545,,,0.9999773606279301,0.9999870034972033,2025-01-26,USDC,0.00011037760727675864
19,2025-01-26 11:01:17,0.9999805504878553,52181525742.13099,7416360785.358522,,0.14212617741398478,,,0.9999776158167242,0.9999869271302287,2025-01-26,USDC,0.00011037760727675864
20,2025-01-26 12:03:49,0.9999596728860802,52179130388.63956,6950608647.316167,,0.13320667852351664,,,0.9999761803822728,0.999986604594795,2025-01-26,USDC,0.00011037760727675864
21,2025-01-26 13:01:30,0.9999898217560877,52180578070.29629,6845797543.308189,,0.13119435997979387,,,0.999977271692178,0.9999866426677098,2025-01-26,USDC,0.00011037760727675864
22,2025-01-26 14:02:15,0.9999030133654837,52178022171.49194,5788763871.506798,,0.11094256989046156,,,0.9999713310260425,0.9999856529718255,2025-01-26,USDC,0.00011037760727675864
23,2025-01-26 15:03:38,0.9999986253793769,52183805846.26913,7374680399.425761,,0.1413212447775695,0.9999830427274117,,0.9999735145743093,0.9999858064914415,2025-01-26,USDC,0.00011037760727675864
24,2025-01-26 16:03:54,0.9999676679800927,52180425628.528175,6943167921.1485615,-0.0019706948055642215,0.13306077590429966,0.9999822216149429,,0.9999730468467719,0.9999855918345025,2025-01-26,USDC,0.00011037760727675864
25,2025-01-26 17:03:43,0.9999768405933356,52180213398.8737,6534474198.203089,-0.002325134861291822,0.12522896654815394,0.9999812528086617,,0.9999733503464971,0.9999854882695184,2025-01-26,USDC,0.00011037760727675864
26,2025-01-26 18:02:03,0.9999508225147207,52176879042.889885,6401941675.536664,-0.004822702632989451,0.12269690700116824,0.9999792433511412,,0.9999715481199551,0.9999850780238995,2025-01-26,USDC,0.00011037760727675864
27,2025-01-26 19:03:43,0.9999946030216343,52201375737.78398,3805979039.2217207,-0.016653334663752073,0.07290955430638023,0.9999723033434043,,0.9999733925120895,0.9999851907457662,2025-01-26,USDC,0.00011037760727675864
28,2025-01-26 20:02:42,0.9999894078147817,52200615389.18084,3613991512.264721,-0.0018857833553709291,0.0692327376855745,0.9999715175938447,,0.9999746737363049,0.9999852406519084,2025-01-26,USDC,0.00011037760727675864
29,2025-01-26 21:02:04,0.9999934822419825,52199166381.12578,3306128246.2491417,-0.010538884076705113,0.06333680162839869,0.9999671259579374,,0.9999761784167591,0.9999853381855188,2025-01-26,USDC,0.00011037760727675864
30,2025-01-26 22:03:53,1.0000745733259937,52206238921.96326,3065740547.569864,0.008391610797353621,0.05872364320579511,0.9999706224297721,,0.9999840500094979,0.9999863942226842,2025-01-26,USDC,0.00011037760727675864
31,2025-01-26 23:03:34,1.0000126166403744,52205854238.33766,6497068108.988049,0.01103836991089846,0.12445094910863254,0.9999752213009558,,0.9999863353399681,0.9999867045471539,2025-01-26,USDC,0.00011037760727675864
